time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-04-07 00:00:00+00:00,11,6,0,0
2026-04-08 00:00:00+00:00,19,9,2,1
2026-04-09 00:00:00+00:00,16,6,0,0
2026-04-10 00:00:00+00:00,26,9,0,0
2026-04-11 00:00:00+00:00,33,11,0,0
2026-04-12 00:00:00+00:00,39,12,0,0
2026-04-13 00:00:00+00:00,39,13,0,0
2026-04-14 00:00:00+00:00,13,6,0,0
2026-04-15 00:00:00+00:00,13,4,0,0
2026-04-16 00:00:00+00:00,11,5,0,0
2026-04-17 00:00:00+00:00,10,4,0,0
2026-04-18 00:00:00+00:00,16,6,0,0
2026-04-19 00:00:00+00:00,21,12,0,0
2026-04-20 00:00:00+00:00,68,26,0,0
